date|text|time
21 Jul 2014|Buy Reliance Industries 980 Call, says VK Sharma|11.09 am
21 Jul 2014|Expect RIL's petchem margins to improve going ahead: IIFL|9.24 am
20 Jul 2014|FIIs up stake in RIL to 7-year high at about 20%|2.29 pm
20 Jul 2014|Mid-cycle performance of refining, petchem lift RIL Q1: CFO|1.48 pm
19 Jul 2014|How will Reliance nos impact stock? Experts discuss|5.47 pm
19 Jul 2014|RIL Q1 net up 13.7% to Rs 5957 cr, beats analyst estimates|5.43 pm
17 Jul 2014|Buy Reliance Industries on declines: Sudarshan Sukhani|4.42 pm
16 Jul 2014|Oil Min to move Cabinet to allow RIL to retain gas finds|12.21 pm
16 Jul 2014|Buy Reliance as tactical call on valuations: Sanjeev Prasad|11.42 am
14 Jul 2014|Govt slaps $579m additional penalty on RIL|8.55 pm
14 Jul 2014|Budget fails to fuel oil & gas sector; time to book-out?|4.57 pm
12 Jul 2014|Buy oil & gas stocks on 8-10% correction: Vibhav Kapoor|1.26 pm
11 Jul 2014|Reliance Industries' Q1 results on July 19, 2014|9.35 pm
09 Jul 2014|Reliance Industries' updates on outcome of AGM|9.57 pm
08 Jul 2014|Independent Media Trust completes acquisition of control of Network18|9.05 am
07 Jul 2014|Eight Indian companies in Fortune 500 list|9.39 pm
07 Jul 2014|Parekh, Zainulbhai to be independent directors in Network18|5.25 pm
07 Jul 2014|Reliance Industries has support at Rs 1000: Sukhani|10.35 am
07 Jul 2014|Super six stocks you can bet on July 7|8.28 am
30 Jun 2014|RIL can challenge SAT ruling in HC: Ranina|5.36 pm
30 Jun 2014|SAT dismisses Reliance Industries appeal on consent order |3.00 pm
27 Jun 2014|Buy ONGC, Reliance Industries: Deven Choksey|11.04 am
26 Jun 2014|SAT verdict in RIL insider-trading case on Jun 30|6.54 pm
26 Jun 2014|Buy Reliance Industries, says Siddharth Bhamre|3.52 pm
26 Jun 2014|Prefer oil & gas stocks for trading: Nilesh Shah|1.13 pm
26 Jun 2014|Reliance Industries long term bet: Manish Sonthalia|10.51 am
26 Jun 2014|Buy oil & gas stocks on correction: Sanjay Dutt|10.26 am
25 Jun 2014|Stay with Reliance Industries, says Mayuresh Joshi|3.55 pm
25 Jun 2014|Hold Reliance Industries, says Vishal Malkan|2.57 pm
25 Jun 2014|Buy Reliance Industries; target of Rs 1190: Sharekhan|11.59 am
24 Jun 2014|Remain invested in Reliance Industries: SP Tulsian|3.06 pm
24 Jun 2014|Buy Firstsource, Motherson Sumi, Reliance Ind: Vishal Jajoo|1.56 pm
24 Jun 2014|Prefer Reliance Industries: Sandeep Shenoy|11.35 am
24 Jun 2014|Bull's Eye: Buy LIC Housing, YES Bank, BOI, Lupin, Reliance|8.47 am
24 Jun 2014|6 stocks likely to see lot of action today|8.12 am
20 Jun 2014|Buy ONGC, RIL: Deven Choksey|10.52 am
19 Jun 2014|3 reasons why investors need to hold Reliance for payback|5.29 pm
19 Jun 2014|Motilal Oswal neutral on Reliance Industries; target Rs 972|5.02 pm
19 Jun 2014|Reliance Industries appoints Nita Ambani as director |9.09 am
18 Jun 2014|Key takeaways from Reliance's 40th Annual General Meet|3.18 pm
18 Jun 2014|Reliance to invest Rs 1.8 lakh cr in 3 years: Mukesh Ambani|1.38 pm
18 Jun 2014|Live Updates: Rel Jio's expanded field trials will start in Aug 2014: RIL|10.48 am
18 Jun 2014|Buy ONGC, GAIL, RIL on correction: Sukhani|10.45 am
14 Jun 2014|Buy Reliance Industries, says CK Narayan|1.51 pm
13 Jun 2014|Buy Reliance Industries, Bajaj Auto: Deven Choksey|11.41 am
12 Jun 2014|Prefer RIL, SBI, L&T on dips: Ambareesh Baliga|1.36 pm
11 Jun 2014|Invest in Tata Steel, Tata Motors, Reliance Ind: Joshi|5.17 pm
11 Jun 2014|Buy Reliance Industires, may touch Rs 1250: Kunal Saraogi|4.57 pm
06 Jun 2014|Buy Reliance Industries 1100 Call: VK Sharma|12.09 pm
01 Jun 2014|RIL rejigs investment portfolio; focus on bonds, deposits|3.56 pm
27 May 2014|Prefer Reliance Industries on dips: Neeraj Deewan|5.33 pm
26 May 2014|Reliance Industries may test Rs 1175-1200: Ambareesh Baliga|4.47 pm
26 May 2014|Motilal Oswal neutral on Reliance Industries; target Rs 972|3.48 pm
23 May 2014|RIL fires fresh salvo at ONGC, denies gas theft allegation|9.35 pm
22 May 2014|RIL plans to raise up to Rs 10,000 cr in debt|8.23 pm
22 May 2014|Reliance Retail to foray into e-commerce this year|8.18 pm
22 May 2014|Reliance Industries: AGM on June 18, 2014|1.00 pm
22 May 2014|Buy Reliance Industries on dips: Sudarshan Sukhani|11.17 am
21 May 2014|Mukesh Ambani keeps salary capped at Rs 15cr for 6th year|8.19 pm
20 May 2014|Buy Reliance Industries; target of Rs 1325: ICICIdirect|1.08 pm
19 May 2014|Anish Damania overweight on oil & gas sector|3.26 pm
19 May 2014|Sharekhan advises 20 midcaps for 40% returns|12.18 pm
17 May 2014|Reliance Industries recommends appointment of Nita Ambani as director|11.19 am
16 May 2014|Nita Ambani to be appointed to Reliance Industries board|9.12 pm
16 May 2014|Reliance Jio and Tower Vision sign tower infrastructure sharing agreement|9.49 am
16 May 2014|Bull's Eye: Buy Sadbhav Engg, Reliance Ind; sell Arvind|8.46 am
15 May 2014|RJio signs mobile tower pact with Tower Vision|8.37 pm
14 May 2014|New gas rates to be applicable from Apr 1: RIL to buyers|8.08 pm
14 May 2014|Reliance Industries: Updates on change in date of AGM & payment of dividend|12.23 pm
14 May 2014|Reliance Industries may test Rs 1100-1120: Amit Gupta|11.57 am
12 May 2014|Reliance Industries may touch Rs 1140: Pritesh Mehta|4.18 pm
12 May 2014|Buy RIL 980 Call, sell 1040 Call: Krish Subramanium|3.32 pm
12 May 2014|Hold Reliance Industries, advises Sudarshan Sukhani|12.16 pm
12 May 2014|Reliance Industries may test Rs 1050-1080: Hemant Thukral|10.54 am
12 May 2014|Reliance Industries may go up to Rs 1060-1070: Jai Bala|10.07 am
12 May 2014|RIL, BP and NIKO issue notice of arbitration to Government of India|9.33 am
11 May 2014|Gas price revision delay may stall $4 bn investment: RIL|11.20 pm
10 May 2014|RIL serves arbitration notice to govt on gas pricing issue|5.55 pm
10 May 2014|Reliance Industries: Media Statement|9.12 am
09 May 2014|Buy ONGC, Reliance Industries: Deven Choksey|10.37 am
08 May 2014|Buy BPCL on dips: Sudarshan Sukhani|4.32 pm
08 May 2014|Prefer ONGC, Reliance: Sudarshan Sukhani|12.38 pm
08 May 2014|Invest in Reliance Industries, says Baliga|11.18 am
08 May 2014|See limited downside in oil & gas stocks: Anup Bagchi|11.10 am
06 May 2014|Buy Reliance Industries, advises Kunj Bansal|10.30 am
06 May 2014|Top 10: Stocks to focus on May 6|9.12 am
06 May 2014|Super Six short term picks for May 6|8.34 am
05 May 2014|Reliance Industries may touch Rs 1000: Sudarshan Sukhani|4.31 pm
05 May 2014|Reliance Industries may hit Rs 1175-1200: Ambareesh Baliga|4.29 pm
05 May 2014|Buy Reliance Inds; target of Rs 1050: Firstcall Research |1.08 pm
03 May 2014|Sanjeev Prasad positive on Reliance Industries|1.09 pm
02 May 2014|Reliance Industries fixes book closure for dividend|6.58 pm
02 May 2014|Buy Reliance Industries at around Rs 935-950: Abhijit Paul|3.22 pm
02 May 2014|India orders gas price rises be backdated to April 1|12.44 pm
30 Apr 2014|Anish Damania neutral on oil & gas space|1.48 pm
30 Apr 2014|Buy Reliance Industries, says Sudarshan Sukhani|1.42 pm
29 Apr 2014|SC appoints ex Aussie judge as arbitrator between RIL-govt|6.29 pm
23 Apr 2014|RIL raises USD 550 m from Japanese banks|5.09 pm
23 Apr 2014|See upside in Reliance Industries: Anish Damania|11.12 am
23 Apr 2014|RIL signs loan for up to USD 550mn, co-financed by Japanese banks|9.01 am
22 Apr 2014|Emkay reviews 5 largecap stocks post Q4FY14 results|4.14 pm
22 Apr 2014|Buy Reliance Industries, advises Kunal Saraogi|11.59 am
21 Apr 2014|Accumulate HCL Tech, Reliance Industries: Angel Broking|5.18 pm
21 Apr 2014|Reliance Industries may test Rs 1175-1200: Ambareesh Baliga|4.56 pm
21 Apr 2014|Buy Reliance Industries: Nischal Maheshwari|2.35 pm
21 Apr 2014|How Reliance became India's top retailer|12.18 pm
21 Apr 2014|RIL telecoms unit in tower lease pact with ATC|10.45 am
21 Apr 2014|Prefer Reliance Industries on dips: Nitin Tiwari|9.52 am
21 Apr 2014|Hold Reliance Industries: Sangeeta Purushottam|9.50 am
21 Apr 2014|RIL to continue to post higher GRMs in FY15-16: Religare|9.40 am
21 Apr 2014|Reliance Jio, ATC India sign tower-infra sharing pact|9.07 am
21 Apr 2014|Reliance inaugurates its Elastomers Customer Support Centre at Vadodara|8.37 am
19 Apr 2014|How to play Reliance Industries after its Q4 results?|2.00 pm
19 Apr 2014|RIL to invest up to USD 700 mn in shale gas venture|12.47 pm
19 Apr 2014|Reliance Industries may touch Rs 1050: Prakash Diwan|12.36 pm
19 Apr 2014|Hold RIL for long term, may move to Rs 1000: JM Financial|12.36 pm
19 Apr 2014|Reliance Industries top buy: Prayesh Jain|12.34 pm
19 Apr 2014|Reliance Industries announces Q4 results; PAT at Rs 5631cr|10.53 am
19 Apr 2014|Reliance Industries recommends dividend of Rs 9.50/share|10.52 am
18 Apr 2014|RIL Q4 net up 2% at Rs 5631 cr, GRM rises 22% to $9.3/bbl|8.04 pm
17 Apr 2014|Oil Min seeks legal opinion on BP arbitration notice|6.31 pm
17 Apr 2014|Analysts expect Reliance to post Q4 net at Rs 5655 cr: Poll|6.04 pm
17 Apr 2014|Reliance Industries Q4 PAT may fall at Rs 5557cr: Sharekhan|3.08 pm
17 Apr 2014|Reliance Industries Q4 PAT seen up at Rs 5613.4cr: Emkay|3.06 pm
17 Apr 2014|Reliance Ind Q4 net may rise 1% at Rs 5652cr: Motilal Oswal|3.01 pm
17 Apr 2014|Reliance Industries may test Rs 1000: Sudarshan Sukhani|2.14 pm
17 Apr 2014|Top 10 stocks: Focus on RIL, HCL, Bajaj Auto, USL|1.58 pm
17 Apr 2014|Reliance Industries may test Rs 1150-1200: Ambareesh Baliga|1.33 pm
16 Apr 2014|SC to resume hearing in KG-D6 gas case on Tuesday|4.41 pm
16 Apr 2014|Avoid Cairn India, prefer ONGC, Reliance: Sudarshan Sukhani|3.18 pm
16 Apr 2014|Enter Reliance Industries: Sudarshan Sukhani|10.36 am
15 Apr 2014|OilMin to move Cabinet to allow RIL to retain gas finds |4.44 pm
15 Apr 2014|Reliance's polyester plant at Silvassa starts production|10.09 am
11 Apr 2014|Reliance Industries may test Rs 1050: Nischal Maheshwari|2.48 pm
11 Apr 2014|Reliance Industries' FY14 results on April 18, 2014|8.19 am
10 Apr 2014|Reliance Industries likely to outperform: Abhijit Paul|5.15 pm
10 Apr 2014|India telcos: When will men separate from boys?|1.52 pm
10 Apr 2014|Reliance Industries may go above Rs 1000: Prakash Diwan|1.20 pm
09 Apr 2014|RIL says new gas rates to be effective April 1|7.14 pm
09 Apr 2014|Buy Reliance Industries: Regan Homavazir|12.36 pm
09 Apr 2014|Enter Reliance Industries on dips: Anu Jain|11.13 am
08 Apr 2014|Oil regulator seeks consultants to set RIL marketing margin|5.27 pm
07 Apr 2014|Buy Reliance Industries: Ambareesh Baliga|5.26 pm
07 Apr 2014|RCom, Reliance Jio sign intra-city infra sharing pact|3.12 pm
07 Apr 2014|Reliance Jio, Rel Comm in master services pact|12.35 pm
07 Apr 2014|Buy Reliance Industries: Sudarshan Sukhani|10.49 am
07 Apr 2014|Reliance Industries or IndiaWin Sports not a bidder for any franchise in ISL|8.59 am
04 Apr 2014|Buy Reliance Industries at lower levels: Deven Choksey|12.04 pm
03 Apr 2014|Pick BPCL, advises Krish Subramanium|2.20 pm
03 Apr 2014|Top 10 stocks to make your portfolio shine today|11.17 am
03 Apr 2014|Buy Reliance Industries, says Ambareesh Baliga|10.46 am
02 Apr 2014|SC withdraws Spigelman as arbitrator in RIL-Centre dispute|7.01 pm
02 Apr 2014|EDC provides USD 500mn financing to Reliance Industries|12.24 pm
02 Apr 2014|See 20% upside in Reliance Industries: Rajen Shah|11.30 am
02 Apr 2014|Buy Reliance Industries, advises Sudarshan Sukhani|10.42 am
01 Apr 2014|Hold Reliance Industries: Siddharth Bhamre|10.43 am
01 Apr 2014|Higher gas price would push working cap by Rs 1k cr: RCF|9.45 am
31 Mar 2014|Go long in Reliance Industries: Siddharth Bhamre|4.33 pm
31 Mar 2014|Won't sign new gas pact sans govt nod: Fertilizer union|3.46 pm
31 Mar 2014|Deven Choksey positive on Reliance Industries|2.05 pm
31 Mar 2014|Buy Reliance 900 Call, sell two 940 calls: Amit Trivedi|1.52 pm
31 Mar 2014|Reliance outbids international oil & gas majors to bag two blocks in Myanmar|10.40 am
31 Mar 2014|Buy Reliance Industries: Sudarshan Sukhani|10.35 am
31 Mar 2014|Super Six: Top chart picks for today|9.05 am
30 Mar 2014|Gas price: New govt may relook Rangarajan formula|8.28 pm
28 Mar 2014|Top 10 stocks to give your portfolio a good weekend|10.39 am
27 Mar 2014|RIL's gas pricing case adjourned till April 1|7.55 pm
27 Mar 2014|Reliance Industries: Updates on maintenance shutdown of Xylene unit, Jamnagar|8.49 am
25 Mar 2014|ONGC, Russia's Rosneft may join forces to send oil to India|9.37 pm
25 Mar 2014|Kunal Saraogi bullish on ONGC|4.28 pm
25 Mar 2014|Go long in BPCL; RIL may test Rs 845: Ashish Chaturmohta|1.51 pm
25 Mar 2014|Buy Reliance Industries, ONGC: Gautam Chhaochharia|12.11 pm
25 Mar 2014|Gas price hike put off: How to play ONGC, RIL now|11.47 am
25 Mar 2014|Top 10 stocks to be watched out for today|11.26 am
25 Mar 2014|Buy Reliance Industries on correction: Ajay Bodke|10.06 am
25 Mar 2014|Expect new govt to see merit of gas price hike: ONGC|9.22 am
24 Mar 2014|Uncertainty reigns as gas price hike date nears|3.46 pm
24 Mar 2014|Check out: Top 10 stocks for the day|10.36 am
22 Mar 2014|Buy Reliance Industries at around Rs 880-890: Sukhani|2.11 pm
21 Mar 2014|Buy Reliance Industries: Sudarshan Sukhani|10.01 am
21 Mar 2014|Top 10 stocks: Keep a eye on Infosys, Axis Bank,RIL|9.00 am
20 Mar 2014|Buy Axis Bank, Reliance Industries: Sudarshan Sukhani|2.42 pm
20 Mar 2014|Buy OMCs on correction, says Sudarshan Sukhani|11.52 am
18 Mar 2014|SAT adjourns hearing on RIL-Sebi case to April 16|4.02 pm
18 Mar 2014|Buy Reliance Industries on every dip: Abhijit Paul|3.14 pm
18 Mar 2014|Viom tenancy ratio to jump post Rel Jio deal: SREI  Infra|12.22 pm
18 Mar 2014|Reliance Jio to ride on 42000 Viom Networks' towers|11.22 am
18 Mar 2014|Reliance Jio signs tower leasing pact with Viom|8.50 am
11 Mar 2014|Gas price hike to benefit ONGC, Oil India more: RIL to SC|6.02 pm
11 Mar 2014|Buy Reliance Industries: Prayesh Jain|2.54 pm
11 Mar 2014|Here are stocks to focus on March 11|9.17 am
10 Mar 2014|See 50% upside in Reliance Industries: Phani Sekhar|4.28 pm
10 Mar 2014|Reliance Industries may move to Rs 920-930: Ajay Bodke|1.38 pm
10 Mar 2014|RIL gas discoveries approved without appraisal: CAG|1.14 pm
10 Mar 2014|Reliance Industries plans maintenance at Jamnagar refinery complex|10.00 am
10 Mar 2014|Reliance to shut refining units for maintenance in March|8.32 am
07 Mar 2014|RIL to shut one crude unit at Jamnagar for 3-4 weeks|10.06 pm
07 Mar 2014|RIL-BP working to extend life of gas fields in KG-D6 block|5.50 pm
06 Mar 2014|Govt may ask all refineries to produce fixed level of LPG|6.34 pm
06 Mar 2014|See 15-18% upside in L&T; RIL may test Rs 1175-1200: Baliga|10.39 am
05 Mar 2014|BP, Niko say they are part of RIL gas arbitration|4.38 pm
05 Mar 2014|Some gas exploration not viable even at new price: ONGC|4.26 pm
05 Mar 2014|Pick Reliance Industries, says Gagan Dixit|12.28 pm
05 Mar 2014|Prefer Reliance Industries, says Rajen Shah|11.41 am
05 Mar 2014|Reliance Jio, Bharti Infratel join hands in tower infrastructure sharing|8.57 am
04 Mar 2014|Bharti Infratel, Rel Jio ink tower infra sharing pact|5.09 pm
04 Mar 2014|Limited downside in Reliance Industries: SP Tulsian|4.34 pm
04 Mar 2014|Buy Reliance Industries; short ONGC: Siddharth Bhamre|12.06 pm
04 Mar 2014|Gates world's richest, Mukesh Ambani tops India Forbes list|10.51 am
03 Mar 2014|Buy Reliance Industries: Ambareesh Baliga|4.28 pm
03 Mar 2014|Exit Reliance Industries: Ajay Srivastava|12.41 pm
03 Mar 2014|Buy Reliance Industries, advises Sudarshan Sukhani|11.52 am
03 Mar 2014|Top 10 stocks that should be on your radar|9.46 am
02 Mar 2014|Oil Ministry wants CAG to quantify loss in KG-D6 contracts|6.20 pm
28 Feb 2014|Sell Reliance Industries, advises Kunal Bothra|3.36 pm
25 Feb 2014|Above Rs 820, Reliance Ind may test Rs 840: Abhijit Paul|2.44 pm
24 Feb 2014|'RIL's KG-D6 contract can't be terminated on target issue'|4.03 pm
23 Feb 2014|Reliance Jio expected to launch 4G services by September|6.55 pm
22 Feb 2014|Reliance Industries may touch Rs 840-845: Siddharth Bhamre|12.35 pm
21 Feb 2014|Above Rs 825, go long in Reliance Industries: Manas Jaiswal|12.30 pm
20 Feb 2014|Limited downside in Reliance Industries: Gopi Suvanam|4.34 pm
14 Feb 2014|Reliance Jio pays Rs 11054 cr for licences in 14 circles|11.29 am
12 Feb 2014|ACB files FIR in gas pricing case; Ambani, Moily named|9.32 pm
11 Feb 2014|RIL hits back at Kejriwal, says Delhi govt action shocking|9.53 pm
11 Feb 2014|Reliance Industries may move to Rs 880: Gopi Suvanam|1.34 pm
11 Feb 2014|Go long in Reliance Industries: Siddharth Bhamre|11.28 am
11 Feb 2014|Reliance Industries may move to Rs 845: SP Tulsian|11.21 am
09 Feb 2014|Haryana approves Reliance's quitting SEZ; to give Rs 343cr|10.54 am
07 Feb 2014|UK Sinha: The watchdog got more teeth under his tenure|10.30 am
05 Feb 2014|BP keen on selling jet fuel in India: Oil Secy|5.09 pm
05 Feb 2014|Sell Reliance Industries: Sudarshan Sukhani|10.53 am
04 Feb 2014|6 stocks likely to see lot of action today|8.35 am
30 Jan 2014|Buy Reliance Industries at Rs 825: Gopi Suvanam|5.31 pm
30 Jan 2014|Short sell Siemens, Reliance Industries: Sukhani|2.54 pm
29 Jan 2014|GAIL Dec quarter net jumps 31% to Rs 1,679 cr|5.15 pm
28 Jan 2014|Prefer Infosys, Reliance Industries: Nilesh Shah|3.39 pm
27 Jan 2014|New SUC regime to have minimal impact on auctions: COAI|8.08 pm
21 Jan 2014|RIL, BP likely to invest USD 10bn in KGD6 by 2020: Mukundan|6.01 pm
21 Jan 2014|Accumulate RIL, Wipro, HDFC Bank: Emkay|12.49 pm
21 Jan 2014|Buy Reliance Industries; target of Rs 1017: Angel Broking|12.11 pm
20 Jan 2014|Hold Reliance Industries, says Kunal Bothra|6.16 pm
20 Jan 2014|Reliance:  Announces Q3 results|5.01 pm
20 Jan 2014|Brokerages remain optimistic of Reliance post Q3|3.24 pm
20 Jan 2014|WEF meet sees high-profile exits even before start|2.58 pm
20 Jan 2014|Reduce Reliance Industries: Harendra Kumar|11.58 am
20 Jan 2014|Top 10 stocks that should be on one's radar|11.30 am
20 Jan 2014|Buy Reliance Industries, target of Rs 1027: Prayesh Jain|10.01 am
20 Jan 2014|Here's more on how RIL will react to its Q3 numbers|9.12 am
19 Jan 2014|RIL-BP to quadruple KG-D6 output to 50 mmscmd by 2020|3.03 pm
17 Jan 2014|RIL petchem margins may improve 1-1.5% ahead: Baliga|7.33 pm
17 Jan 2014|RIL stock to see positive movement: Experts|7.26 pm
17 Jan 2014|RIL oil & gas EBIT in line with expectations: Taneja|6.54 pm
17 Jan 2014|Tulsian analyses RIL's petchem performance in Q3|6.40 pm
17 Jan 2014|Prefer Reliance Industries, says Mehraboon Irani|5.58 pm
17 Jan 2014|RIL Q3 net flat on weak refining margin, higher input costs|5.56 pm
17 Jan 2014|Buy Reliance Industries 880 call on dips: VK Sharma|10.55 am
17 Jan 2014|RIL Q3 profit may slip on refining, petchem margins|8.33 am
16 Jan 2014|Reliance Industries Q3 net may dip 4% at Rs 5217.4cr: Emkay|5.18 pm
16 Jan 2014|Reliance Industries Q3 net may dip 5.4% at Rs 5203cr: MOST|5.12 pm
15 Jan 2014|ONGC to hire global consultant to study KG block finds|6.37 pm
15 Jan 2014|RIL finalises gasoil term for 2014|11.53 am
14 Jan 2014|Buy RIL 900 calls, sell 920 calls: Gopi Suvanam|6.00 pm
14 Jan 2014|Buy Reliance Industries, ONGC: Abhishek Karande|4.16 pm
14 Jan 2014|RIL eyes stake in Venezuela crude oil block|3.57 pm
14 Jan 2014|6 trading stocks for short term gain|8.29 am
13 Jan 2014|Reliance Industries may touch Rs 1175-1200: Baliga|4.25 pm
13 Jan 2014|Jaideep Goswami positive on Cairn India, Reliance Ind|10.43 am
12 Jan 2014|RIL-BP avert shutdown of KG-D6 field|1.31 pm
10 Jan 2014|Reliance Industries' Q3 results on Jan 17, 2014|8.16 am
09 Jan 2014|RIL starts gas production from new well in KG basin|1.01 pm
08 Jan 2014|Buy Reliance Industries 860 Call: Bhavin Desai|2.38 pm
06 Jan 2014|Insider-trading case: SAT reserves order on RIL plea|8.14 pm
06 Jan 2014|Power offtake will improve post SEB rejig: Scindia|11.27 am
03 Jan 2014|RIL to increase KG-D6 gas output|3.52 pm
03 Jan 2014|Buy Reliance 900 Call, Sell 920 Call: Amit Trivedi|1.54 pm
02 Jan 2014|Buy Reliance Industries on dips: Sudarshan Sukhani|5.23 pm
02 Jan 2014|Pick Reliance Industries: Amit Gupta|10.57 am
02 Jan 2014|See Rs 1075-1100 on Reliance Industries: Baliga|10.25 am
30 Dec 2013|Aker may submit report in Apr on ONGC-RIL tie-up prospect|7.50 pm
30 Dec 2013|Reliance Industries may test Rs 1000, says Sukhani|6.07 pm
30 Dec 2013|Oil & gas space looks weak: Gautam Shah|12.32 pm
29 Dec 2013|RIL, BP to give $1.2 bn bank guarantee for higher gas price|12.00 pm
29 Dec 2013|Ambanis, Mittal, Tata, Sahara face tough 2013 in courts|11.41 am
26 Dec 2013|Buy RIL, hold BPCL & Oil India: IIFL's Prayesh Jain|5.35 pm
26 Dec 2013|Prayesh Jain bullish on Reliance Industries|5.32 pm
23 Dec 2013|Nischal Maheshwari positive on Reliance Industries|11.08 am
21 Dec 2013|Adil Zainulbhai joins Reliance's Board as independent director|1.09 pm
20 Dec 2013|Reliance Industries: Outcome of board meeting|10.20 pm
20 Dec 2013|Gas price hike may up output to 100 mcm by 2016-17: ONGC|7.33 pm
20 Dec 2013|Buy Reliance Industries, says Nooresh Merani|5.49 pm
20 Dec 2013|Higher rates will help increase domestic gas output: Moily|5.35 pm
20 Dec 2013|Buy Reliance Industries: Prayesh Jain|5.04 pm
20 Dec 2013|Buy Reliance Industries on dips: Ajay Bodke|1.42 pm
20 Dec 2013|RIL may remain in Rs 850-925 range: SP Tulsian|1.04 pm
20 Dec 2013|RIL may trade between Rs 840-920: Deven Choksey|12.49 pm
19 Dec 2013|RIL gas price hike will help industry more than co: ONGC|10.12 pm
19 Dec 2013|Higher gas price for RIL good news but unfortunate: Taneja|9.15 pm
19 Dec 2013|CCEA okays higher gas price for RIL but with riders|8.15 pm
18 Dec 2013|GAIL doubles marketing margin on gas|6.44 pm
18 Dec 2013|RIL shuts crude unit at 660,000 bpd refinery: Sources|12.55 pm
17 Dec 2013|Reliance Retail to discontinue non-vegetarian food offering, Delight|9.04 am
16 Dec 2013|RIL plans to shut crude unit in Feb for maintenance|3.56 pm
15 Dec 2013|RIL protests against move to snatch away 5 gas discoveries|11.31 am
12 Dec 2013|OilMin allows RIL, GAIL freedom to fix marketing margin|7.32 pm
11 Dec 2013|RIL-BP JV can quadruple natural gas production by 2020|3.20 pm
11 Dec 2013|Bharti, Reliance Jio announce telecom infra sharing arrangement|8.38 am
09 Dec 2013|Open to tie-up with Airtel for 4G service in Punjab: Ambani|8.00 pm
09 Dec 2013|Arvind Sanger optimistic on oil & gas sector|11.08 am
08 Dec 2013|Law Min, Planning Commission support Oil Min plan on RIL|4.51 pm
05 Dec 2013|RIL's KG-D6 output slips to 10 mmscmd|4.39 pm
04 Dec 2013|Buy Reliance Industries, TCS on dips: Sukhani|4.38 pm
04 Dec 2013|Buy Reliance Industries at around Rs 840-850: Deven Choksey|4.19 pm
28 Nov 2013|Hold Reliance Industries, advises Sudarshan Sukhani|1.52 pm
26 Nov 2013|RIL bank guarantee issue to be resolved in 15 days: Oil Min|3.55 pm
26 Nov 2013|Go long in Reliance Industries: Siddharth Bhamre|11.11 am
25 Nov 2013|RIL shuts secondary unit for planned maintenance|2.17 pm
25 Nov 2013|Reliance Industries may test Rs 950-1000: Parag Thakkar|12.32 pm
21 Nov 2013|Short Reliance Industries: Sudarshan Sukhani|2.13 pm
20 Nov 2013|Buy Reliance Industries 880 Call: Gopi Suvanam|11.06 am
18 Nov 2013|Hold Reliance Industries: Rahul Mohindar|5.28 pm
18 Nov 2013|Pick Reliance Industries, advises Ambareesh Baliga|5.18 pm
18 Nov 2013|RIL to give $135mn bank guarantee for higher gas price|4.31 pm
17 Nov 2013|Non-adherance to KG-D6 plan be taken as default: Panel|8.00 pm
17 Nov 2013|RIL to repair wells to increase KG-D6 gas output|3.21 pm
14 Nov 2013|Gopi Suvanam bullish on Reliance Industries|11.32 am
13 Nov 2013|Buy L&T, Reliance Industries on dips: Baliga|11.03 am
11 Nov 2013|Govt likely to allow doubling of KG-D6 gas price|4.22 pm
11 Nov 2013|Sell Reliance Industries: Hemant Thukral|12.02 pm
10 Nov 2013|Bank licences: Sebi scans listed applicants, group firms|4.18 pm
08 Nov 2013|Prefer SBI & L&T over Reliance Industries: Vishal Malkan|5.23 pm
06 Nov 2013|Exit RIL at around Rs 1050-1080: Prakash Diwan|5.43 pm
06 Nov 2013|Hold Reliance Industries for long term: Kunal Bothra|5.39 pm
06 Nov 2013|Go long in Reliance Industries: Amit Gupta|11.50 am
05 Nov 2013|Buy Reliance Industries below Rs 900: SP Tulsian|5.08 pm
05 Nov 2013|Buy Reliance Industries 920 Call, Sell 960 Call: JK Jain|2.31 pm
05 Nov 2013|See higher levels in Reliance Industries: Anu Jain|10.58 am
03 Nov 2013|See upside in Reliance Industries: Sudarshan Sukhani|8.32 pm
01 Nov 2013|Cairn ranked fastest growing energy firm in the world|11.04 am
29 Oct 2013|India to ask Reliance to give up 80% of D6 gas block|9.13 pm
29 Oct 2013|Moily okays taking away 5 gas discoveries from RIL: Report|9.29 am
28 Oct 2013|Prefer Reliance Industries: Rajen Shah|10.37 am
25 Oct 2013|Reliance Jio Infocomm gets unified license for 22 service areas across India|11.27 am
23 Oct 2013|'Cos may produce oil, gas before investment plans cleared'|7.45 pm
18 Oct 2013|RIL-BP to invest $ 8-10 bn to produce more gas|8.21 pm
18 Oct 2013|BP Chief Dudley, Mukesh Ambani meet Veerappa Moily|7.30 pm
18 Oct 2013|Buy Reliance Industries, advises Pritesh Mehta|2.11 pm
18 Oct 2013|Go long on Reliance Industries, advises Aditya Agarwal|2.08 pm
16 Oct 2013|Accumulate Reliance Industries; target of Rs 931: Angel|6.41 pm
16 Oct 2013|Buy Reliance Industries; target Rs 982: Emkay|6.35 pm
16 Oct 2013|OVL not to exercise pre-emption rights in Venezuela project|11.50 am
15 Oct 2013|IOC says it was first co to cross Rs 1 trn qtrly turnover|9.31 pm
15 Oct 2013|Reliance Industries may touch Rs 950: Mayuresh Joshi|1.44 pm
15 Oct 2013|Reliance Industries may test Rs 1122: ICICI Securities|11.07 am
